fecha,release_version
2016-07-11 06:55:00,1.225.1169.0
2016-07-11 09:31:00,1.225.1177.0
2016-07-11 15:23:00,1.225.1206.0
2016-07-11 16:54:00,1.225.1213.0
2016-07-11 18:27:00,1.225.1221.0
2016-07-11 20:17:00,1.225.1226.0
2016-07-11 21:30:00,1.225.1232.0
2016-07-11 23:18:00,1.225.1238.0
2016-07-12 00:38:00,1.225.1244.0
2016-07-12 02:07:00,1.225.1248.0
2016-07-12 04:14:00,1.225.1250.0
2016-07-12 05:33:00,1.225.1261.0
2016-07-12 14:08:00,1.225.1289.0
2016-07-01 04:25:00,1.225.129.0
2016-07-12 15:16:00,1.225.1295.0
2016-07-12 16:49:00,1.225.1299.0
2016-07-12 18:21:00,1.225.1305.0
2016-07-12 19:51:00,1.225.1311.0
2016-07-12 21:24:00,1.225.1317.0
2016-07-12 22:59:00,1.225.1322.0
2016-07-13 00:30:00,1.225.1328.0
2016-07-13 02:04:00,1.225.1333.0
2016-07-13 03:30:00,1.225.1338.0
2016-07-13 13:06:00,1.225.1345.0
2016-07-01 05:58:00,1.225.135.0
2016-07-13 16:27:00,1.225.1391.0
2016-07-01 07:34:00,1.225.140.0
2016-07-13 18:42:00,1.225.1401.0
2016-07-13 23:04:00,1.225.1417.0
2016-07-14 00:29:00,1.225.1421.0
2016-07-14 02:08:00,1.225.1429.0
2016-07-14 03:41:00,1.225.1436.0
2016-07-14 05:13:00,1.225.1442.0
2016-07-14 06:48:00,1.225.1447.0
2016-07-01 09:06:00,1.225.145.0
2016-07-14 08:26:00,1.225.1454.0
2016-07-14 09:57:00,1.225.1459.0
2016-07-14 11:31:00,1.225.1465.0
2016-07-14 13:05:00,1.225.1467.0
2016-07-14 14:38:00,1.225.1478.0
2016-07-14 16:19:00,1.225.1484.0
2016-07-14 17:54:00,1.225.1489.0
2016-07-14 20:58:00,1.225.1499.0
2016-07-14 22:31:00,1.225.1506.0
2016-07-14 23:55:00,1.225.1511.0
2016-07-15 01:36:00,1.225.1517.0
2016-07-15 03:08:00,1.225.1522.0
2016-07-15 04:43:00,1.225.1529.0
2016-07-15 06:16:00,1.225.1531.0
2016-07-01 10:40:00,1.225.154.0
2016-07-15 07:56:00,1.225.1548.0
2016-07-15 12:30:00,1.225.1565.0
2016-07-15 14:32:00,1.225.1574.0
2016-07-15 16:10:00,1.225.1578.0
2016-07-15 17:38:00,1.225.1583.0
2016-07-15 19:11:00,1.225.1590.0
2016-07-15 20:44:00,1.225.1596.0
2016-07-01 12:11:00,1.225.160.0
2016-07-15 22:28:00,1.225.1600.0
2016-07-15 23:49:00,1.225.1607.0
2016-07-16 01:24:00,1.225.1611.0
2016-07-16 02:58:00,1.225.1617.0
2016-07-16 04:31:00,1.225.1623.0
2016-07-16 06:06:00,1.225.1627.0
2016-07-16 07:42:00,1.225.1634.0
2016-07-16 09:08:00,1.225.1638.0
2016-07-01 13:45:00,1.225.164.0
2016-07-16 10:55:00,1.225.1644.0
2016-07-16 12:20:00,1.225.1650.0
2016-07-16 13:55:00,1.225.1655.0
2016-07-16 15:39:00,1.225.1660.0
2016-07-16 17:13:00,1.225.1665.0
2016-07-16 18:47:00,1.225.1671.0
2016-07-16 20:21:00,1.225.1678.0
2016-07-16 21:55:00,1.225.1683.0
2016-07-16 23:32:00,1.225.1688.0
2016-07-17 00:59:00,1.225.1693.0
2016-07-17 05:40:00,1.225.1711.0
2016-07-17 07:13:00,1.225.1718.0
2016-07-17 08:46:00,1.225.1722.0
2016-07-17 10:22:00,1.225.1728.0
2016-07-17 11:57:00,1.225.1735.0
2016-07-17 13:28:00,1.225.1739.0
2016-07-17 15:01:00,1.225.1745.0
2016-07-17 16:30:00,1.225.1751.0
2016-07-17 18:08:00,1.225.1756.0
2016-07-17 19:44:00,1.225.1760.0
2016-07-17 21:12:00,1.225.1767.0
2016-07-17 22:49:00,1.225.1773.0
2016-07-18 00:23:00,1.225.1778.0
2016-07-18 01:57:00,1.225.1784.0
2016-07-18 09:50:00,1.225.1811.0
2016-07-18 11:21:00,1.225.1817.0
2016-07-18 12:56:00,1.225.1824.0
2016-07-18 14:30:00,1.225.1829.0
2016-07-01 15:18:00,1.225.183.0
2016-07-18 15:55:00,1.225.1834.0
2016-07-18 17:33:00,1.225.1840.0
2016-07-18 19:14:00,1.225.1845.0
2016-07-18 20:43:00,1.225.1852.0
2016-07-18 22:12:00,1.225.1857.0
2016-07-18 23:54:00,1.225.1863.0
2016-07-19 01:31:00,1.225.1868.0
2016-07-19 02:56:00,1.225.1873.0
2016-07-19 04:31:00,1.225.1878.0
2016-07-19 06:12:00,1.225.1883.0
2016-07-19 07:42:00,1.225.1889.0
2016-07-19 09:15:00,1.225.1896.0
2016-07-19 10:58:00,1.225.1900.0
2016-07-19 12:50:00,1.225.1908.0
2016-07-01 16:49:00,1.225.191.0
2016-07-19 14:25:00,1.225.1913.0
2016-07-19 16:37:00,1.225.1921.0
2016-07-19 18:13:00,1.225.1925.0
2016-07-19 19:45:00,1.225.1932.0
2016-07-19 21:12:00,1.225.1937.0
2016-07-19 22:53:00,1.225.1943.0
2016-07-20 00:26:00,1.225.1947.0
2016-07-20 01:59:00,1.225.1954.0
2016-07-20 03:32:00,1.225.1959.0
2016-07-20 05:05:00,1.225.1965.0
2016-07-20 06:42:00,1.225.1969.0
2016-07-20 09:51:00,1.225.1983.0
2016-07-20 11:39:00,1.225.1988.0
2016-07-01 18:25:00,1.225.199.0
2016-07-20 13:06:00,1.225.1994.0
2016-07-20 14:43:00,1.225.1999.0
2016-07-20 16:15:00,1.225.2005.0
2016-07-20 19:30:00,1.225.2018.0
2016-07-21 02:57:00,1.225.2043.0
2016-07-21 04:25:00,1.225.2048.0
2016-07-01 19:53:00,1.225.205.0
2016-07-21 06:05:00,1.225.2054.0
2016-07-21 07:37:00,1.225.2061.0
2016-07-21 09:08:00,1.225.2067.0
2016-07-21 10:41:00,1.225.2072.0
2016-07-21 16:50:00,1.225.2091.0
2016-07-21 18:29:00,1.225.2097.0
2016-07-21 21:41:00,1.225.2107.0
2016-07-21 23:06:00,1.225.2113.0
2016-07-22 00:38:00,1.225.2119.0
2016-07-22 02:12:00,1.225.2125.0
2016-07-22 03:43:00,1.225.2131.0
2016-07-22 05:16:00,1.225.2133.0
2016-07-22 08:27:00,1.225.2146.0
2016-07-22 10:03:00,1.225.2152.0
2016-07-01 23:00:00,1.225.216.0
2016-07-22 14:45:00,1.225.2171.0
2016-07-22 16:11:00,1.225.2176.0
2016-07-22 17:51:00,1.225.2181.0
2016-07-22 19:29:00,1.225.2185.0
2016-07-22 20:57:00,1.225.2192.0
2016-07-22 22:30:00,1.225.2196.0
2016-07-23 00:17:00,1.225.2203.0
2016-07-23 01:37:00,1.225.2207.0
2016-07-23 03:17:00,1.225.2214.0
2016-07-02 00:36:00,1.225.222.0
2016-07-23 06:17:00,1.225.2223.0
2016-07-23 07:55:00,1.225.2225.0
2016-07-23 09:25:00,1.225.2230.0
2016-07-23 11:04:00,1.225.2233.0
2016-07-23 12:35:00,1.225.2237.0
2016-07-23 14:09:00,1.225.2242.0
2016-07-23 15:41:00,1.225.2243.0
2016-07-23 17:16:00,1.225.2249.0
2016-07-23 18:46:00,1.225.2251.0
2016-07-23 20:24:00,1.225.2254.0
2016-07-23 21:57:00,1.225.2258.0
2016-07-23 23:32:00,1.225.2260.0
2016-07-24 01:04:00,1.225.2266.0
2016-07-24 02:41:00,1.225.2268.0
2016-07-02 02:06:00,1.225.227.0
2016-07-24 04:13:00,1.225.2273.0
2016-07-24 05:44:00,1.225.2276.0
2016-07-24 07:24:00,1.225.2280.0
2016-07-24 08:57:00,1.225.2284.0
2016-07-24 10:25:00,1.225.2288.0
2016-07-24 12:01:00,1.225.2290.0
2016-07-24 13:41:00,1.225.2293.0
2016-07-24 15:11:00,1.225.2298.0
2016-07-24 16:42:00,1.225.2302.0
2016-07-24 18:16:00,1.225.2306.0
2016-07-24 19:48:00,1.225.2311.0
2016-07-24 21:21:00,1.225.2313.0
2016-07-24 22:55:00,1.225.2323.0
2016-07-25 00:33:00,1.225.2327.0
2016-07-02 03:39:00,1.225.233.0
2016-07-25 02:00:00,1.225.2332.0
2016-07-25 03:36:00,1.225.2336.0
2016-07-25 05:13:00,1.225.2339.0
2016-07-25 06:56:00,1.225.2343.0
2016-07-25 08:23:00,1.225.2348.0
2016-07-02 05:11:00,1.225.235.0
2016-07-25 09:58:00,1.225.2354.0
2016-07-25 11:30:00,1.225.2359.0
2016-07-02 06:45:00,1.225.237.0
2016-07-25 16:26:00,1.225.2377.0
2016-07-25 17:50:00,1.225.2382.0
2016-07-25 19:25:00,1.225.2385.0
2016-07-25 20:50:00,1.225.2391.0
2016-07-25 22:29:00,1.225.2396.0
2016-06-30 02:35:00,1.225.24.0
2016-07-26 00:13:00,1.225.2402.0
2016-07-26 01:46:00,1.225.2406.0
2016-07-02 09:05:00,1.225.241.0
2016-07-26 06:26:00,1.225.2433.0
2016-07-26 08:00:00,1.225.2438.0
2016-07-02 09:52:00,1.225.244.0
2016-07-26 09:32:00,1.225.2453.0
2016-07-26 11:20:00,1.225.2458.0
2016-07-02 11:36:00,1.225.246.0
2016-07-26 13:06:00,1.225.2465.0
2016-07-26 14:47:00,1.225.2471.0
2016-07-26 16:21:00,1.225.2477.0
2016-07-26 17:55:00,1.225.2482.0
2016-07-26 19:27:00,1.225.2493.0
2016-07-02 13:05:00,1.225.250.0
2016-07-26 20:59:00,1.225.2500.0
2016-07-26 22:35:00,1.225.2505.0
2016-07-27 00:17:00,1.225.2513.0
2016-07-27 03:18:00,1.225.2523.0
2016-07-27 04:49:00,1.225.2529.0
2016-07-27 06:27:00,1.225.2535.0
2016-07-27 07:58:00,1.225.2540.0
2016-07-02 14:39:00,1.225.255.0
2016-07-27 12:50:00,1.225.2556.0
2016-07-27 16:00:00,1.225.2568.0
2016-07-27 17:35:00,1.225.2575.0
2016-07-02 16:11:00,1.225.258.0
2016-07-27 22:20:00,1.225.2589.0
2016-07-27 23:45:00,1.225.2592.0
2016-07-28 03:01:00,1.225.2604.0
2016-07-02 17:43:00,1.225.264.0
2016-07-28 12:01:00,1.225.2640.0
2016-07-28 13:41:00,1.225.2649.0
2016-07-28 15:12:00,1.225.2655.0
2016-07-28 16:38:00,1.225.2661.0
2016-07-28 18:54:00,1.225.2666.0
2016-07-28 19:53:00,1.225.2667.0
2016-07-28 21:30:00,1.225.2678.0
2016-07-02 19:11:00,1.225.268.0
2016-07-28 23:08:00,1.225.2684.0
2016-07-29 00:42:00,1.225.2689.0
2016-07-29 02:08:00,1.225.2695.0
2016-07-29 06:31:00,1.225.2707.0
2016-07-29 07:34:00,1.225.2713.0
2016-07-02 20:41:00,1.225.272.0
2016-07-29 17:12:00,1.225.2740.0
2016-07-02 22:21:00,1.225.275.0
2016-07-29 17:58:00,1.225.2752.0
2016-07-29 19:24:00,1.225.2758.0
2016-07-29 21:07:00,1.225.2763.0
2016-07-29 23:48:00,1.225.2768.0
2016-07-30 00:51:00,1.225.2775.0
2016-07-30 01:59:00,1.225.2780.0
2016-07-30 04:29:00,1.225.2784.0
2016-07-30 05:37:00,1.225.2786.0
2016-07-02 23:44:00,1.225.279.0
2016-07-30 06:54:00,1.225.2794.0
2016-07-30 08:47:00,1.225.2798.0
2016-07-30 09:59:00,1.225.2800.0
2016-07-30 11:50:00,1.225.2804.0
2016-07-30 13:43:00,1.225.2806.0
2016-07-30 15:18:00,1.225.2809.0
2016-07-30 16:46:00,1.225.2811.0
2016-07-30 18:44:00,1.225.2815.0
2016-07-30 20:19:00,1.225.2817.0
2016-07-30 22:04:00,1.225.2818.0
2016-07-30 23:27:00,1.225.2822.0
2016-07-31 01:08:00,1.225.2825.0
2016-07-31 02:41:00,1.225.2826.0
2016-07-31 04:53:00,1.225.2827.0
2016-07-31 06:16:00,1.225.2829.0
2016-07-03 01:21:00,1.225.283.0
2016-07-31 09:11:00,1.225.2841.0
2016-07-31 10:32:00,1.225.2842.0
2016-07-31 13:34:00,1.225.2843.0
2016-07-31 15:47:00,1.225.2847.0
2016-07-31 17:14:00,1.225.2850.0
2016-07-31 18:45:00,1.225.2852.0
2016-07-31 21:48:00,1.225.2856.0
2016-07-31 23:19:00,1.225.2857.0
2016-08-01 00:55:00,1.225.2858.0
2016-08-01 02:32:00,1.225.2859.0
2016-08-01 04:10:00,1.225.2864.0
2016-08-01 05:54:00,1.225.2867.0
2016-08-01 07:34:00,1.225.2872.0
2016-08-01 09:01:00,1.225.2875.0
2016-08-01 10:46:00,1.225.2876.0
2016-07-03 02:53:00,1.225.288.0
2016-07-03 04:27:00,1.225.290.0
2016-08-01 19:29:00,1.225.2902.0
2016-08-01 21:35:00,1.225.2906.0
2016-08-01 23:17:00,1.225.2916.0
2016-08-02 01:08:00,1.225.2922.0
2016-08-02 02:51:00,1.225.2926.0
2016-08-02 04:36:00,1.225.2931.0
2016-08-02 06:34:00,1.225.2937.0
2016-07-03 06:01:00,1.225.294.0
2016-08-02 08:30:00,1.225.2944.0
2016-08-02 09:24:00,1.225.2954.0
2016-08-02 10:51:00,1.225.2958.0
2016-08-02 12:41:00,1.225.2971.0
2016-08-02 15:21:00,1.225.2978.0
2016-07-03 07:39:00,1.225.298.0
2016-08-02 16:56:00,1.225.2984.0
2016-08-02 18:30:00,1.225.2992.0
2016-08-02 20:02:00,1.225.2997.0
2016-08-02 21:39:00,1.225.3005.0
2016-07-03 09:05:00,1.225.301.0
2016-08-02 23:15:00,1.225.3013.0
2016-08-03 01:00:00,1.225.3019.0
2016-08-03 02:31:00,1.225.3021.0
2016-08-03 04:35:00,1.225.3028.0
2016-08-03 06:15:00,1.225.3032.0
2016-08-03 09:31:00,1.225.3041.0
2016-08-03 12:38:00,1.225.3050.0
2016-08-03 14:16:00,1.225.3059.0
2016-07-03 10:42:00,1.225.306.0
2016-08-03 16:08:00,1.225.3066.0
2016-08-03 17:28:00,1.225.3072.0
2016-08-03 19:12:00,1.225.3077.0
2016-08-03 20:39:00,1.225.3084.0
2016-08-04 03:36:00,1.225.3090.0
2016-07-03 12:15:00,1.225.312.0
2016-08-04 15:27:00,1.225.3124.0
2016-08-04 10:26:00,1.225.3129.0
2016-07-03 13:46:00,1.225.315.0
2016-08-04 23:16:00,1.225.3165.0
2016-08-05 00:41:00,1.225.3181.0
2016-08-05 02:02:00,1.225.3187.0
2016-08-05 03:41:00,1.225.3193.0
2016-08-05 05:10:00,1.225.3198.0
2016-06-30 04:12:00,1.225.32.0
2016-07-03 15:19:00,1.225.320.0
2016-08-05 06:45:00,1.225.3203.0
2016-08-05 07:35:00,1.225.3210.0
2016-08-05 08:56:00,1.225.3215.0
2016-08-05 10:30:00,1.225.3222.0
2016-07-03 16:52:00,1.225.323.0
2016-08-05 13:41:00,1.225.3235.0
2016-08-05 20:18:00,1.225.3258.0
2016-08-05 21:49:00,1.225.3262.0
2016-08-06 00:49:00,1.225.3270.0
2016-08-06 02:27:00,1.225.3275.0
2016-08-06 04:23:00,1.225.3281.0
2016-08-06 10:33:00,1.225.3300.0
2016-08-06 12:10:00,1.225.3305.0
2016-08-06 13:40:00,1.225.3309.0
2016-08-06 15:30:00,1.225.3316.0
2016-08-06 17:22:00,1.225.3320.0
2016-08-06 18:30:00,1.225.3323.0
2016-08-06 21:25:00,1.225.3334.0
2016-07-03 21:30:00,1.225.334.0
2016-08-06 22:55:00,1.225.3341.0
2016-08-07 00:39:00,1.225.3344.0
2016-08-07 02:10:00,1.225.3350.0
2016-08-07 03:51:00,1.225.3354.0
2016-08-07 05:31:00,1.225.3359.0
2016-08-07 07:03:00,1.225.3363.0
2016-08-07 08:43:00,1.225.3368.0
2016-08-07 11:47:00,1.225.3378.0
2016-07-03 23:01:00,1.225.338.0
2016-08-07 13:27:00,1.225.3381.0
2016-08-07 14:54:00,1.225.3387.0
2016-08-07 16:35:00,1.225.3391.0
2016-08-07 18:10:00,1.225.3393.0
2016-08-07 19:49:00,1.225.3401.0
2016-08-07 21:25:00,1.225.3407.0
2016-08-07 22:58:00,1.225.3411.0
2016-08-08 00:40:00,1.225.3417.0
2016-08-08 02:05:00,1.225.3419.0
2016-08-08 03:52:00,1.225.3422.0
2016-08-08 05:31:00,1.225.3424.0
2016-08-08 07:22:00,1.225.3429.0
2016-08-08 08:58:00,1.225.3436.0
2016-08-08 10:32:00,1.225.3440.0
2016-08-08 12:04:00,1.225.3446.0
2016-08-08 13:43:00,1.225.3447.0
2016-07-04 00:34:00,1.225.345.0
2016-08-08 15:15:00,1.225.3457.0
2016-08-08 16:50:00,1.225.3462.0
2016-08-08 18:32:00,1.225.3467.0
2016-07-04 02:08:00,1.225.347.0
2016-08-08 23:35:00,1.225.3478.0
2016-08-09 01:21:00,1.225.3482.0
2016-08-09 03:07:00,1.225.3486.0
2016-08-09 04:44:00,1.225.3489.0
2016-06-30 05:51:00,1.225.35.0
2016-08-09 06:33:00,1.225.3501.0
2016-08-09 08:22:00,1.225.3505.0
2016-07-04 03:43:00,1.225.351.0
2016-08-09 09:18:00,1.225.3510.0
2016-08-09 10:18:00,1.225.3514.0
2016-08-09 11:14:00,1.225.3519.0
2016-08-09 12:54:00,1.225.3525.0
2016-08-09 14:40:00,1.225.3529.0
2016-08-09 16:18:00,1.225.3535.0
2016-08-09 18:00:00,1.225.3541.0
2016-08-09 19:28:00,1.225.3545.0
2016-08-09 21:09:00,1.225.3550.0
2016-08-09 22:38:00,1.225.3556.0
2016-07-04 05:15:00,1.225.356.0
2016-08-10 00:13:00,1.225.3561.0
2016-08-10 01:49:00,1.225.3564.0
2016-08-10 03:28:00,1.225.3568.0
2016-08-10 05:02:00,1.225.3573.0
2016-08-10 06:42:00,1.225.3579.0
2016-08-10 11:35:00,1.225.3595.0
2016-08-10 13:11:00,1.225.3599.0
2016-08-10 14:49:00,1.225.3604.0
2016-07-04 06:44:00,1.225.361.0
2016-08-10 18:51:00,1.225.3620.0
2016-08-10 20:41:00,1.225.3626.0
2016-08-10 22:20:00,1.225.3631.0
2016-08-10 23:44:00,1.225.3638.0
2016-08-11 01:29:00,1.225.3642.0
2016-08-11 03:01:00,1.225.3649.0
2016-07-04 08:24:00,1.225.366.0
2016-07-04 10:02:00,1.225.370.0
2016-08-11 18:14:00,1.225.3703.0
2016-08-12 21:28:00,1.225.3804.0
2016-08-12 23:33:00,1.225.3807.0
2016-07-04 11:31:00,1.225.381.0
2016-08-13 01:38:00,1.225.3814.0
2016-08-13 02:16:00,1.225.3819.0
2016-08-13 03:56:00,1.225.3824.0
2016-08-13 05:28:00,1.225.3827.0
2016-08-13 08:57:00,1.225.3835.0
2016-08-13 10:17:00,1.225.3840.0
2016-08-13 11:55:00,1.225.3842.0
2016-08-13 13:22:00,1.225.3846.0
2016-08-13 14:57:00,1.225.3848.0
2016-08-13 16:40:00,1.225.3850.0
2016-08-13 18:08:00,1.225.3854.0
2016-08-13 19:47:00,1.225.3858.0
2016-08-13 21:28:00,1.225.3863.0
2016-08-13 23:01:00,1.225.3867.0
2016-07-04 13:01:00,1.225.387.0
2016-08-14 00:36:00,1.225.3871.0
2016-08-14 02:47:00,1.225.3877.0
2016-08-14 04:12:00,1.225.3880.0
2016-08-14 05:33:00,1.225.3885.0
2016-08-14 07:32:00,1.225.3887.0
2016-08-14 09:11:00,1.225.3893.0
2016-08-14 10:45:00,1.225.3897.0
2016-08-14 15:15:00,1.225.3909.0
2016-08-14 16:59:00,1.225.3911.0
2016-08-14 18:36:00,1.225.3914.0
2016-08-14 20:17:00,1.225.3918.0
2016-08-14 23:17:00,1.225.3926.0
2016-08-15 01:01:00,1.225.3929.0
2016-08-15 02:33:00,1.225.3933.0
2016-07-04 14:36:00,1.225.394.0
2016-08-15 04:51:00,1.225.3963.0
2016-08-15 08:45:00,1.225.3974.0
2016-07-04 16:08:00,1.225.398.0
2016-08-15 12:21:00,1.225.3982.0
2016-08-15 21:28:00,1.225.4001.0
2016-08-15 22:36:00,1.225.4025.0
2016-08-16 00:12:00,1.225.4034.0
2016-08-16 01:55:00,1.225.4039.0
2016-08-16 03:35:00,1.225.4044.0
2016-07-04 17:40:00,1.225.405.0
2016-08-16 05:23:00,1.225.4051.0
2016-08-16 07:06:00,1.225.4056.0
2016-08-16 08:08:00,1.225.4061.0
2016-08-16 09:11:00,1.225.4067.0
2016-08-16 10:21:00,1.225.4071.0
2016-08-16 13:51:00,1.225.4084.0
2016-08-16 15:30:00,1.225.4087.0
2016-08-16 17:02:00,1.225.4092.0
2016-08-16 18:44:00,1.225.4098.0
2016-06-30 07:17:00,1.225.41.0
2016-08-16 20:17:00,1.225.4102.0
2016-08-16 21:54:00,1.225.4108.0
2016-08-16 23:31:00,1.225.4114.0
2016-08-17 01:06:00,1.225.4118.0
2016-07-04 19:11:00,1.225.412.0
2016-08-17 02:43:00,1.225.4121.0
2016-08-17 04:20:00,1.225.4126.0
2016-08-17 06:00:00,1.225.4128.0
2016-08-17 07:41:00,1.225.4135.0
2016-08-17 09:17:00,1.225.4145.0
2016-08-17 10:53:00,1.225.4151.0
2016-08-17 12:31:00,1.225.4157.0
2016-08-17 16:33:00,1.225.4167.0
2016-08-17 18:02:00,1.225.4173.0
2016-07-04 20:39:00,1.225.418.0
2016-07-04 22:19:00,1.225.423.0
2016-07-04 23:57:00,1.225.426.0
2016-07-05 01:25:00,1.225.433.0
2016-07-05 06:05:00,1.225.456.0
2016-07-05 07:38:00,1.225.462.0
2016-07-05 09:12:00,1.225.469.0
2016-06-30 08:48:00,1.225.48.0
2016-07-05 15:47:00,1.225.498.0
2016-06-29 23:41:00,1.225.5.0
2016-07-05 17:25:00,1.225.512.0
2016-07-05 18:52:00,1.225.517.0
2016-07-05 20:29:00,1.225.527.0
2016-07-05 22:01:00,1.225.531.0
2016-06-30 10:22:00,1.225.55.0
2016-07-06 02:42:00,1.225.559.0
2016-07-06 04:15:00,1.225.565.0
2016-07-06 05:53:00,1.225.570.0
2016-07-06 07:25:00,1.225.574.0
2016-07-06 08:56:00,1.225.583.0
2016-07-06 10:29:00,1.225.584.0
2016-07-06 12:08:00,1.225.591.0
2016-07-06 13:53:00,1.225.595.0
2016-07-06 15:18:00,1.225.598.0
2016-07-06 16:55:00,1.225.606.0
2016-07-06 18:25:00,1.225.610.0
2016-07-06 19:59:00,1.225.618.0
2016-06-30 11:52:00,1.225.62.0
2016-07-06 21:29:00,1.225.624.0
2016-07-06 23:01:00,1.225.629.0
2016-07-07 01:01:00,1.225.630.0
2016-07-07 05:45:00,1.225.659.0
2016-07-07 07:21:00,1.225.668.0
2016-06-30 13:25:00,1.225.67.0
2016-07-07 08:56:00,1.225.674.0
2016-07-07 15:21:00,1.225.715.0
2016-07-07 16:50:00,1.225.727.0
2016-06-30 14:56:00,1.225.73.0
2016-07-07 18:29:00,1.225.736.0
2016-07-07 21:32:00,1.225.749.0
2016-07-07 23:59:00,1.225.766.0
2016-06-30 16:32:00,1.225.78.0
2016-07-08 02:04:00,1.225.793.0
2016-06-30 18:01:00,1.225.81.0
2016-07-08 08:15:00,1.225.825.0
2016-07-08 09:47:00,1.225.831.0
2016-07-08 11:23:00,1.225.837.0
2016-06-30 19:32:00,1.225.86.0
2016-07-08 19:06:00,1.225.883.0
2016-07-08 20:36:00,1.225.897.0
2016-07-08 22:15:00,1.225.905.0
2016-07-08 23:41:00,1.225.913.0
2016-07-09 01:13:00,1.225.919.0
2016-07-09 02:48:00,1.225.928.0
2016-06-30 21:11:00,1.225.94.0
2016-07-09 07:28:00,1.225.950.0
2016-07-09 12:04:00,1.225.970.0
2016-07-09 13:35:00,1.225.978.0
2016-07-09 15:14:00,1.225.985.0
2016-07-09 16:42:00,1.225.989.0
2016-07-09 18:15:00,1.225.997.0
2016-08-18 00:05:00,1.227.0.0
2016-08-29 10:17:00,1.227.1001.0
2016-08-29 11:55:00,1.227.1007.0
2016-08-18 21:16:00,1.227.101.0
2016-08-29 15:02:00,1.227.1023.0
2016-08-29 17:23:00,1.227.1029.0
2016-08-30 02:49:00,1.227.1067.0
2016-08-30 04:57:00,1.227.1079.0
2016-08-18 22:49:00,1.227.108.0
2016-08-30 07:22:00,1.227.1096.0
2016-08-30 08:56:00,1.227.1102.0
2016-08-30 12:19:00,1.227.1115.0
2016-08-19 00:22:00,1.227.113.0
2016-08-30 18:43:00,1.227.1138.0
2016-08-30 23:57:00,1.227.1151.0
2016-08-31 00:22:00,1.227.1155.0
2016-08-31 01:09:00,1.227.1161.0
2016-08-31 05:36:00,1.227.1179.0
2016-08-31 08:43:00,1.227.1196.0
2016-08-19 01:54:00,1.227.120.0
2016-08-31 10:16:00,1.227.1203.0
2016-08-31 17:15:00,1.227.1228.0
2016-08-19 03:58:00,1.227.123.0
2016-08-31 18:50:00,1.227.1236.0
2016-08-31 21:59:00,1.227.1253.0
2016-08-31 23:31:00,1.227.1263.0
2016-09-01 06:00:00,1.227.1294.0
2016-09-01 07:26:00,1.227.1306.0
2016-09-01 08:57:00,1.227.1315.0
2016-09-01 12:05:00,1.227.1330.0
2016-09-01 13:40:00,1.227.1341.0
2016-09-01 16:49:00,1.227.1353.0
2016-09-01 18:26:00,1.227.1359.0
2016-09-01 20:10:00,1.227.1364.0
2016-09-01 23:12:00,1.227.1378.0
2016-09-02 00:55:00,1.227.1385.0
2016-09-02 02:19:00,1.227.1391.0
2016-09-02 03:59:00,1.227.1393.0
2016-08-18 03:27:00,1.227.14.0
2016-09-02 06:58:00,1.227.1413.0
2016-09-02 08:34:00,1.227.1419.0
2016-09-02 11:43:00,1.227.1435.0
2016-09-02 19:35:00,1.227.1465.0
2016-09-02 22:34:00,1.227.1469.0
2016-09-02 22:34:00,1.227.1470.0
2016-09-03 01:33:00,1.227.1478.0
2016-09-03 01:58:00,1.227.1484.0
2016-09-03 03:26:00,1.227.1489.0
2016-09-03 06:35:00,1.227.1493.0
2016-09-03 08:10:00,1.227.1495.0
2016-08-19 05:32:00,1.227.150.0
2016-09-03 11:19:00,1.227.1503.0
2016-09-03 12:54:00,1.227.1509.0
2016-09-03 18:16:00,1.227.1514.0
2016-09-03 19:24:00,1.227.1516.0
2016-09-04 04:53:00,1.227.1550.0
2016-09-04 07:18:00,1.227.1555.0
2016-09-04 08:04:00,1.227.1558.0
2016-09-04 09:37:00,1.227.1563.0
2016-09-04 12:45:00,1.227.1575.0
2016-09-04 14:18:00,1.227.1577.0
2016-09-04 17:31:00,1.227.1584.0
2016-09-04 19:05:00,1.227.1587.0
2016-09-04 22:18:00,1.227.1597.0
2016-09-04 23:51:00,1.227.1605.0
2016-09-05 04:47:00,1.227.1619.0
2016-09-05 06:11:00,1.227.1625.0
2016-09-05 07:49:00,1.227.1628.0
2016-09-05 09:25:00,1.227.1635.0
2016-09-05 11:00:00,1.227.1639.0
2016-09-05 14:14:00,1.227.1648.0
2016-09-05 15:46:00,1.227.1655.0
2016-09-05 18:59:00,1.227.1662.0
2016-08-19 10:11:00,1.227.167.0
2016-09-05 22:13:00,1.227.1672.0
2016-09-06 04:53:00,1.227.1695.0
2016-09-06 06:13:00,1.227.1700.0
2016-09-06 08:51:00,1.227.1711.0
2016-09-06 10:31:00,1.227.1718.0
2016-08-19 11:47:00,1.227.173.0
2016-09-06 14:01:00,1.227.1731.0
2016-09-06 18:45:00,1.227.1764.0
2016-09-07 00:35:00,1.227.1780.0
2016-09-07 03:42:00,1.227.1784.0
2016-08-19 13:17:00,1.227.179.0
2016-09-07 07:32:00,1.227.1796.0
2016-09-07 13:26:00,1.227.1818.0
2016-09-07 14:39:00,1.227.1822.0
2016-09-07 17:07:00,1.227.1835.0
2016-09-07 18:47:00,1.227.1836.0
2016-09-07 20:21:00,1.227.1841.0
2016-09-07 21:56:00,1.227.1846.0
